Ingreso Silo 101 Time;Ingreso Silo 101;Ingreso Materia Prima Time;Ingreso Materia Prima;Descarte Zaranda Time;Descarte Zaranda;Ingreso Silo de tempering Time;Ingreso Silo de tempering
18/12/2024 10:21:28 p.m.;0;18/12/2024 10:21:28 p.m.;0;18/12/2024 10:21:28 p.m.;0;18/12/2024 10:21:28 p.m.;0
18/12/2024 10:22:28 p.m.;0;18/12/2024 10:22:28 p.m.;0;18/12/2024 10:22:28 p.m.;0;18/12/2024 10:22:28 p.m.;0
18/12/2024 10:23:28 p.m.;0;18/12/2024 10:23:28 p.m.;1,24799990653992;18/12/2024 10:23:28 p.m.;0;18/12/2024 10:23:28 p.m.;0
18/12/2024 10:24:28 p.m.;3,42000007629395;18/12/2024 10:24:28 p.m.;1,82400000095367;18/12/2024 10:24:28 p.m.;0;18/12/2024 10:24:28 p.m.;0
18/12/2024 10:25:28 p.m.;6,44999980926514;18/12/2024 10:25:28 p.m.;1,22399997711182;18/12/2024 10:25:28 p.m.;0;18/12/2024 10:25:28 p.m.;0
18/12/2024 10:26:28 p.m.;7,68000030517578;18/12/2024 10:26:28 p.m.;4,82399988174438;18/12/2024 10:26:28 p.m.;0;18/12/2024 10:26:28 p.m.;0
18/12/2024 10:27:28 p.m.;9,41399955749512;18/12/2024 10:27:28 p.m.;6,62399959564209;18/12/2024 10:27:28 p.m.;0;18/12/2024 10:27:28 p.m.;0
18/12/2024 10:28:28 p.m.;11,0669994354248;18/12/2024 10:28:28 p.m.;8,42399978637695;18/12/2024 10:28:28 p.m.;0;18/12/2024 10:28:28 p.m.;0
18/12/2024 10:29:28 p.m.;12,8009996414185;18/12/2024 10:29:28 p.m.;10,2719993591309;18/12/2024 10:29:28 p.m.;0;18/12/2024 10:29:28 p.m.;0
18/12/2024 10:30:28 p.m.;14,5709991455078;18/12/2024 10:30:28 p.m.;10,8479995727539;18/12/2024 10:30:28 p.m.;0;18/12/2024 10:30:28 p.m.;0
18/12/2024 10:31:28 p.m.;16,2869987487793;18/12/2024 10:31:28 p.m.;12,047999382019;18/12/2024 10:31:28 p.m.;0;18/12/2024 10:31:28 p.m.;0
18/12/2024 10:32:28 p.m.;18,0839996337891;18/12/2024 10:32:28 p.m.;13,8239994049072;18/12/2024 10:32:28 p.m.;0;18/12/2024 10:32:28 p.m.;0
18/12/2024 10:33:28 p.m.;18,1740016937256;18/12/2024 10:33:28 p.m.;15,07200050354;18/12/2024 10:33:28 p.m.;0;18/12/2024 10:33:28 p.m.;0
18/12/2024 10:34:28 p.m.;17,6280002593994;18/12/2024 10:34:28 p.m.;16,8479995727539;18/12/2024 10:34:28 p.m.;0;18/12/2024 10:34:28 p.m.;0
18/12/2024 10:35:28 p.m.;17,6310005187988;18/12/2024 10:35:28 p.m.;16,8479995727539;18/12/2024 10:35:28 p.m.;0;18/12/2024 10:35:28 p.m.;0
18/12/2024 10:36:28 p.m.;17,625;18/12/2024 10:36:28 p.m.;16,8479995727539;18/12/2024 10:36:28 p.m.;0;18/12/2024 10:36:28 p.m.;0
18/12/2024 10:37:28 p.m.;17,69700050354;18/12/2024 10:37:28 p.m.;16,8479995727539;18/12/2024 10:37:28 p.m.;0;18/12/2024 10:37:28 p.m.;0
18/12/2024 10:38:28 p.m.;17,7150001525879;18/12/2024 10:38:28 p.m.;16,8719997406006;18/12/2024 10:38:28 p.m.;0;18/12/2024 10:38:28 p.m.;0
18/12/2024 10:39:28 p.m.;19,0200004577637;18/12/2024 10:39:28 p.m.;17,4479999542236;18/12/2024 10:39:28 p.m.;0;18/12/2024 10:39:28 p.m.;0
18/12/2024 10:40:28 p.m.;18,4590015411377;18/12/2024 10:40:28 p.m.;18,0960006713867;18/12/2024 10:40:28 p.m.;0;18/12/2024 10:40:28 p.m.;0
18/12/2024 10:41:28 p.m.;18,4110012054443;18/12/2024 10:41:28 p.m.;18,1200008392334;18/12/2024 10:41:28 p.m.;0;18/12/2024 10:41:28 p.m.;0
18/12/2024 10:42:28 p.m.;18,4289989471436;18/12/2024 10:42:28 p.m.;18,07200050354;18/12/2024 10:42:28 p.m.;0;18/12/2024 10:42:28 p.m.;0
18/12/2024 10:43:28 p.m.;18,3899993896484;18/12/2024 10:43:28 p.m.;18,07200050354;18/12/2024 10:43:28 p.m.;0;18/12/2024 10:43:28 p.m.;0
18/12/2024 10:44:28 p.m.;19,568998336792;18/12/2024 10:44:28 p.m.;18,07200050354;18/12/2024 10:44:28 p.m.;0;18/12/2024 10:44:28 p.m.;0
18/12/2024 10:45:28 p.m.;18,9869995117188;18/12/2024 10:45:28 p.m.;18,1200008392334;18/12/2024 10:45:28 p.m.;0;18/12/2024 10:45:28 p.m.;0
18/12/2024 10:46:28 p.m.;18,9029979705811;18/12/2024 10:46:28 p.m.;16,9440002441406;18/12/2024 10:46:28 p.m.;0;18/12/2024 10:46:28 p.m.;0
18/12/2024 10:47:28 p.m.;18,9209995269775;18/12/2024 10:47:28 p.m.;17,5440006256104;18/12/2024 10:47:28 p.m.;0;18/12/2024 10:47:28 p.m.;0
18/12/2024 10:48:28 p.m.;18,2459983825684;18/12/2024 10:48:28 p.m.;17,5200004577637;18/12/2024 10:48:28 p.m.;0;18/12/2024 10:48:28 p.m.;0
18/12/2024 10:49:28 p.m.;18,1260013580322;18/12/2024 10:49:28 p.m.;17,4959983825684;18/12/2024 10:49:28 p.m.;0;18/12/2024 10:49:28 p.m.;0
18/12/2024 10:50:28 p.m.;18,249002456665;18/12/2024 10:50:28 p.m.;17,5200004577637;18/12/2024 10:50:28 p.m.;0;18/12/2024 10:50:28 p.m.;0
18/12/2024 10:51:28 p.m.;18,1560001373291;18/12/2024 10:51:28 p.m.;17,5440006256104;18/12/2024 10:51:28 p.m.;0;18/12/2024 10:51:28 p.m.;0
18/12/2024 10:52:28 p.m.;18,1590003967285;18/12/2024 10:52:28 p.m.;17,568000793457;18/12/2024 10:52:28 p.m.;0;18/12/2024 10:52:28 p.m.;0
18/12/2024 10:53:28 p.m.;17,5320014953613;18/12/2024 10:53:28 p.m.;17,4959983825684;18/12/2024 10:53:28 p.m.;0;18/12/2024 10:53:28 p.m.;0
18/12/2024 10:54:28 p.m.;18,7319984436035;18/12/2024 10:54:28 p.m.;17,5440006256104;18/12/2024 10:54:28 p.m.;0;18/12/2024 10:54:28 p.m.;0
18/12/2024 10:55:28 p.m.;18,2130012512207;18/12/2024 10:55:28 p.m.;18,1440010070801;18/12/2024 10:55:28 p.m.;0;18/12/2024 10:55:28 p.m.;0
18/12/2024 10:56:28 p.m.;18,1229991912842;18/12/2024 10:56:28 p.m.;18,1440010070801;18/12/2024 10:56:28 p.m.;0;18/12/2024 10:56:28 p.m.;0
18/12/2024 10:57:28 p.m.;18,1289978027344;18/12/2024 10:57:28 p.m.;18,1680011749268;18/12/2024 10:57:28 p.m.;0;18/12/2024 10:57:28 p.m.;0
18/12/2024 10:58:28 p.m.;18,1709995269775;18/12/2024 10:58:28 p.m.;18,1440010070801;18/12/2024 10:58:28 p.m.;0;18/12/2024 10:58:28 p.m.;0
18/12/2024 10:59:28 p.m.;19,4040012359619;18/12/2024 10:59:28 p.m.;18,1679992675781;18/12/2024 10:59:28 p.m.;0;18/12/2024 10:59:28 p.m.;0
18/12/2024 11:00:28 p.m.;18,8400020599365;18/12/2024 11:00:28 p.m.;18,1680011749268;18/12/2024 11:00:28 p.m.;0;18/12/2024 11:00:28 p.m.;0
18/12/2024 11:01:28 p.m.;18,761999130249;18/12/2024 11:01:28 p.m.;18,1199989318848;18/12/2024 11:01:28 p.m.;0;18/12/2024 11:01:28 p.m.;0
18/12/2024 11:02:28 p.m.;18,7619972229004;18/12/2024 11:02:28 p.m.;18,1440010070801;18/12/2024 11:02:28 p.m.;0;18/12/2024 11:02:28 p.m.;0
18/12/2024 11:03:28 p.m.;18,1619987487793;18/12/2024 11:03:28 p.m.;18,1680011749268;18/12/2024 11:03:28 p.m.;0;18/12/2024 11:03:28 p.m.;0
18/12/2024 11:04:28 p.m.;18,1199989318848;18/12/2024 11:04:28 p.m.;18,1199989318848;18/12/2024 11:04:28 p.m.;0;18/12/2024 11:04:28 p.m.;0
18/12/2024 11:05:28 p.m.;19,3169975280762;18/12/2024 11:05:28 p.m.;18,1440010070801;18/12/2024 11:05:28 p.m.;0;18/12/2024 11:05:28 p.m.;0
18/12/2024 11:06:28 p.m.;18,6989994049072;18/12/2024 11:06:28 p.m.;18,1440010070801;18/12/2024 11:06:28 p.m.;0;18/12/2024 11:06:28 p.m.;0
18/12/2024 11:07:28 p.m.;18,6929988861084;18/12/2024 11:07:28 p.m.;18,1680011749268;18/12/2024 11:07:28 p.m.;0;18/12/2024 11:07:28 p.m.;0
18/12/2024 11:08:28 p.m.;18,0389995574951;18/12/2024 11:08:28 p.m.;18,1199989318848;18/12/2024 11:08:28 p.m.;0;18/12/2024 11:08:28 p.m.;0
18/12/2024 11:09:28 p.m.;17,9699993133545;18/12/2024 11:09:28 p.m.;18,1440010070801;18/12/2024 11:09:28 p.m.;0;18/12/2024 11:09:28 p.m.;0
18/12/2024 11:10:28 p.m.;16,7519989013672;18/12/2024 11:10:28 p.m.;18,1680011749268;18/12/2024 11:10:28 p.m.;0;18/12/2024 11:10:28 p.m.;0
18/12/2024 11:11:28 p.m.;17,3639984130859;18/12/2024 11:11:28 p.m.;18,1919994354248;18/12/2024 11:11:28 p.m.;0;18/12/2024 11:11:28 p.m.;0
18/12/2024 11:12:28 p.m.;17,4209995269775;18/12/2024 11:12:28 p.m.;18,2399978637695;18/12/2024 11:12:28 p.m.;0;18/12/2024 11:12:28 p.m.;0
18/12/2024 11:13:28 p.m.;17,5049991607666;18/12/2024 11:13:28 p.m.;16,992000579834;18/12/2024 11:13:28 p.m.;0;18/12/2024 11:13:28 p.m.;0
18/12/2024 11:14:28 p.m.;16,9500007629395;18/12/2024 11:14:28 p.m.;17,6160011291504;18/12/2024 11:14:28 p.m.;0;18/12/2024 11:14:28 p.m.;0
18/12/2024 11:15:28 p.m.;16,9589996337891;18/12/2024 11:15:28 p.m.;17,5679988861084;18/12/2024 11:15:28 p.m.;0;18/12/2024 11:15:28 p.m.;0
18/12/2024 11:16:28 p.m.;16,9620018005371;18/12/2024 11:16:28 p.m.;17,5920009613037;18/12/2024 11:16:28 p.m.;0;18/12/2024 11:16:28 p.m.;0
18/12/2024 11:17:28 p.m.;17,0130004882813;18/12/2024 11:17:28 p.m.;17,6160011291504;18/12/2024 11:17:28 p.m.;0;18/12/2024 11:17:28 p.m.;0
18/12/2024 11:18:28 p.m.;17,0610008239746;18/12/2024 11:18:28 p.m.;17,519998550415;18/12/2024 11:18:28 p.m.;0;18/12/2024 11:18:28 p.m.;0
18/12/2024 11:19:28 p.m.;18,9330024719238;18/12/2024 11:19:28 p.m.;17,6159992218018;18/12/2024 11:19:28 p.m.;0;18/12/2024 11:19:28 p.m.;0
18/12/2024 11:20:28 p.m.;18,2880001068115;18/12/2024 11:20:28 p.m.;17,5920009613037;18/12/2024 11:20:28 p.m.;0;18/12/2024 11:20:28 p.m.;0
18/12/2024 11:21:28 p.m.;18,2849998474121;18/12/2024 11:21:28 p.m.;17,5200004577637;18/12/2024 11:21:28 p.m.;0;18/12/2024 11:21:28 p.m.;0
18/12/2024 11:22:28 p.m.;18,1830005645752;18/12/2024 11:22:28 p.m.;18,1680011749268;18/12/2024 11:22:28 p.m.;0;18/12/2024 11:22:28 p.m.;0
18/12/2024 11:23:28 p.m.;18,0599994659424;18/12/2024 11:23:28 p.m.;18,1680011749268;18/12/2024 11:23:28 p.m.;0;18/12/2024 11:23:28 p.m.;0
18/12/2024 11:24:28 p.m.;17,9610004425049;18/12/2024 11:24:28 p.m.;18,1440010070801;18/12/2024 11:24:28 p.m.;0;18/12/2024 11:24:28 p.m.;0
18/12/2024 11:25:28 p.m.;19,1879997253418;18/12/2024 11:25:28 p.m.;18,1680011749268;18/12/2024 11:25:28 p.m.;0;18/12/2024 11:25:28 p.m.;0
18/12/2024 11:26:28 p.m.;18,6180000305176;18/12/2024 11:26:28 p.m.;18,1680011749268;18/12/2024 11:26:28 p.m.;0;18/12/2024 11:26:28 p.m.;0
18/12/2024 11:27:28 p.m.;17,3489990234375;18/12/2024 11:27:28 p.m.;17,0160007476807;18/12/2024 11:27:28 p.m.;0;18/12/2024 11:27:28 p.m.;0
18/12/2024 11:28:28 p.m.;17,3940010070801;18/12/2024 11:28:28 p.m.;17,5439987182617;18/12/2024 11:28:28 p.m.;0;18/12/2024 11:28:28 p.m.;0
18/12/2024 11:29:28 p.m.;17,3910007476807;18/12/2024 11:29:28 p.m.;17,5679988861084;18/12/2024 11:29:28 p.m.;0;18/12/2024 11:29:28 p.m.;0
18/12/2024 11:30:28 p.m.;17,3639984130859;18/12/2024 11:30:28 p.m.;17,5920009613037;18/12/2024 11:30:28 p.m.;0;18/12/2024 11:30:28 p.m.;0
18/12/2024 11:31:28 p.m.;17,375997543335;18/12/2024 11:31:28 p.m.;17,5439987182617;18/12/2024 11:31:28 p.m.;0;18/12/2024 11:31:28 p.m.;0
18/12/2024 11:32:28 p.m.;16,1669998168945;18/12/2024 11:32:28 p.m.;16,2719974517822;18/12/2024 11:32:28 p.m.;0;18/12/2024 11:32:28 p.m.;0
18/12/2024 11:33:28 p.m.;13,3650007247925;18/12/2024 11:33:28 p.m.;16,9440002441406;18/12/2024 11:33:28 p.m.;0;18/12/2024 11:33:28 p.m.;0
18/12/2024 11:34:28 p.m.;11,0310001373291;18/12/2024 11:34:28 p.m.;14,496000289917;18/12/2024 11:34:28 p.m.;0;18/12/2024 11:34:28 p.m.;0
18/12/2024 11:35:28 p.m.;9,26400089263916;18/12/2024 11:35:28 p.m.;12,07200050354;18/12/2024 11:35:28 p.m.;0;18/12/2024 11:35:28 p.m.;0
18/12/2024 11:36:28 p.m.;8,13000011444092;18/12/2024 11:36:28 p.m.;10,8479995727539;18/12/2024 11:36:28 p.m.;0;18/12/2024 11:36:28 p.m.;0
18/12/2024 11:37:28 p.m.;6,35099983215332;18/12/2024 11:37:28 p.m.;9,04799938201904;18/12/2024 11:37:28 p.m.;0;18/12/2024 11:37:28 p.m.;0
18/12/2024 11:38:28 p.m.;4,5959997177124;18/12/2024 11:38:28 p.m.;7,22399997711182;18/12/2024 11:38:28 p.m.;0;18/12/2024 11:38:28 p.m.;0
18/12/2024 11:39:28 p.m.;2,85600018501282;18/12/2024 11:39:28 p.m.;5,40000009536743;18/12/2024 11:39:28 p.m.;0;18/12/2024 11:39:28 p.m.;0
18/12/2024 11:40:28 p.m.;1,11600005626678;18/12/2024 11:40:28 p.m.;3,59999990463257;18/12/2024 11:40:28 p.m.;0;18/12/2024 11:40:28 p.m.;0
18/12/2024 11:41:28 p.m.;0;18/12/2024 11:41:28 p.m.;2,42400002479553;18/12/2024 11:41:28 p.m.;0;18/12/2024 11:41:28 p.m.;0
18/12/2024 11:42:28 p.m.;0;18/12/2024 11:42:28 p.m.;0,600000023841858;18/12/2024 11:42:28 p.m.;0;18/12/2024 11:42:28 p.m.;0
18/12/2024 11:43:28 p.m.;0;18/12/2024 11:43:28 p.m.;0;18/12/2024 11:43:28 p.m.;0;18/12/2024 11:43:28 p.m.;0
18/12/2024 11:44:28 p.m.;0;18/12/2024 11:44:28 p.m.;0;18/12/2024 11:44:28 p.m.;0;18/12/2024 11:44:28 p.m.;2,49599981307983
18/12/2024 11:45:28 p.m.;0;18/12/2024 11:45:28 p.m.;0;18/12/2024 11:45:28 p.m.;0;18/12/2024 11:45:28 p.m.;2,44799995422363
18/12/2024 11:46:28 p.m.;0;18/12/2024 11:46:28 p.m.;0;18/12/2024 11:46:28 p.m.;0;18/12/2024 11:46:28 p.m.;4,3439998626709
18/12/2024 11:47:28 p.m.;0;18/12/2024 11:47:28 p.m.;0;18/12/2024 11:47:28 p.m.;0;18/12/2024 11:47:28 p.m.;5,59200000762939
18/12/2024 11:48:28 p.m.;0;18/12/2024 11:48:28 p.m.;0;18/12/2024 11:48:28 p.m.;0;18/12/2024 11:48:28 p.m.;6,83999919891357
18/12/2024 11:49:28 p.m.;0;18/12/2024 11:49:28 p.m.;0;18/12/2024 11:49:28 p.m.;0;18/12/2024 11:49:28 p.m.;8,08799934387207
18/12/2024 11:50:28 p.m.;0;18/12/2024 11:50:28 p.m.;0;18/12/2024 11:50:28 p.m.;0;18/12/2024 11:50:28 p.m.;8,13599967956543
18/12/2024 11:51:28 p.m.;0;18/12/2024 11:51:28 p.m.;0;18/12/2024 11:51:28 p.m.;0;18/12/2024 11:51:28 p.m.;9,93599891662598
18/12/2024 11:52:28 p.m.;0;18/12/2024 11:52:28 p.m.;0;18/12/2024 11:52:28 p.m.;0;18/12/2024 11:52:28 p.m.;9,95999908447266
18/12/2024 11:53:28 p.m.;3,48000001907349;18/12/2024 11:53:28 p.m.;1,20000004768372;18/12/2024 11:53:28 p.m.;0;18/12/2024 11:53:28 p.m.;10,5839996337891
18/12/2024 11:54:28 p.m.;5,13000011444092;18/12/2024 11:54:28 p.m.;0,600000023841858;18/12/2024 11:54:28 p.m.;0;18/12/2024 11:54:28 p.m.;9,93599987030029
18/12/2024 11:55:28 p.m.;6,91499996185303;18/12/2024 11:55:28 p.m.;4,2480001449585;18/12/2024 11:55:28 p.m.;0;18/12/2024 11:55:28 p.m.;10,5839977264404
18/12/2024 11:56:28 p.m.;8,55299949645996;18/12/2024 11:56:28 p.m.;4,87200021743774;18/12/2024 11:56:28 p.m.;0;18/12/2024 11:56:28 p.m.;9,33599853515625
18/12/2024 11:57:28 p.m.;10,3020000457764;18/12/2024 11:57:28 p.m.;7,24799966812134;18/12/2024 11:57:28 p.m.;0;18/12/2024 11:57:28 p.m.;9,95999908447266
18/12/2024 11:58:28 p.m.;11,9670000076294;18/12/2024 11:58:28 p.m.;9,04799938201904;18/12/2024 11:58:28 p.m.;0;18/12/2024 11:58:28 p.m.;8,66399955749512
18/12/2024 11:59:28 p.m.;13,6589994430542;18/12/2024 11:59:28 p.m.;10,8959989547729;18/12/2024 11:59:28 p.m.;0;18/12/2024 11:59:28 p.m.;9,91199970245361
19/12/2024 12:00:28 a.m.;15,4829998016357;19/12/2024 12:00:28 a.m.;12,7199993133545;19/12/2024 12:00:28 a.m.;0;19/12/2024 12:00:28 a.m.;8,68799877166748
19/12/2024 12:01:28 a.m.;17,2109985351563;19/12/2024 12:01:28 a.m.;13,3439989089966;19/12/2024 12:01:28 a.m.;0;19/12/2024 12:01:28 a.m.;9,88799858093262
19/12/2024 12:02:28 a.m.;17,25;19/12/2024 12:02:28 a.m.;15,1199979782104;19/12/2024 12:02:28 a.m.;0;19/12/2024 12:02:28 a.m.;8,71199989318848
19/12/2024 12:03:28 a.m.;18,5939998626709;19/12/2024 12:03:28 a.m.;16,9199981689453;19/12/2024 12:03:28 a.m.;0;19/12/2024 12:03:28 a.m.;8,66399955749512
19/12/2024 12:04:28 a.m.;18;19/12/2024 12:04:28 a.m.;16,9919986724854;19/12/2024 12:04:28 a.m.;0;19/12/2024 12:04:28 a.m.;9,31199836730957
19/12/2024 12:05:28 a.m.;18,1140022277832;19/12/2024 12:05:28 a.m.;17,5200004577637;19/12/2024 12:05:28 a.m.;0;19/12/2024 12:05:28 a.m.;8,68799877166748
19/12/2024 12:06:28 a.m.;19,4429988861084;19/12/2024 12:06:28 a.m.;17,5200004577637;19/12/2024 12:06:28 a.m.;0;19/12/2024 12:06:28 a.m.;9,31199932098389
19/12/2024 12:07:28 a.m.;18,915002822876;19/12/2024 12:07:28 a.m.;17,5680027008057;19/12/2024 12:07:28 a.m.;0;19/12/2024 12:07:28 a.m.;8,66399955749512
19/12/2024 12:08:28 a.m.;19,0260009765625;19/12/2024 12:08:28 a.m.;17,5200004577637;19/12/2024 12:08:28 a.m.;0;19/12/2024 12:08:28 a.m.;9,31199932098389
19/12/2024 12:09:28 a.m.;20,3489990234375;19/12/2024 12:09:28 a.m.;17,5919990539551;19/12/2024 12:09:28 a.m.;0;19/12/2024 12:09:28 a.m.;8,6879997253418
19/12/2024 12:10:28 a.m.;19,7609996795654;19/12/2024 12:10:28 a.m.;18,1680011749268;19/12/2024 12:10:28 a.m.;0;19/12/2024 12:10:28 a.m.;9,28800010681152
19/12/2024 12:11:28 a.m.;19,8269996643066;19/12/2024 12:11:28 a.m.;19,3920021057129;19/12/2024 12:11:28 a.m.;0;19/12/2024 12:11:28 a.m.;8,71199989318848
19/12/2024 12:12:28 a.m.;19,2329978942871;19/12/2024 12:12:28 a.m.;18,8160018920898;19/12/2024 12:12:28 a.m.;0;19/12/2024 12:12:28 a.m.;8,66399955749512
19/12/2024 12:13:28 a.m.;19,2449989318848;19/12/2024 12:13:28 a.m.;18,7920017242432;19/12/2024 12:13:28 a.m.;0;19/12/2024 12:13:28 a.m.;9,31199836730957
19/12/2024 12:14:28 a.m.;19,2899971008301;19/12/2024 12:14:28 a.m.;18,8160018920898;19/12/2024 12:14:28 a.m.;0;19/12/2024 12:14:28 a.m.;8,68799877166748
19/12/2024 12:15:28 a.m.;18,6509990692139;19/12/2024 12:15:28 a.m.;18,7439994812012;19/12/2024 12:15:28 a.m.;0;19/12/2024 12:15:28 a.m.;9,31199932098389
19/12/2024 12:16:28 a.m.;18,6809978485107;19/12/2024 12:16:28 a.m.;18,7439994812012;19/12/2024 12:16:28 a.m.;0;19/12/2024 12:16:28 a.m.;8,71199989318848
19/12/2024 12:17:28 a.m.;18,7049980163574;19/12/2024 12:17:28 a.m.;18,7439994812012;19/12/2024 12:17:28 a.m.;0;19/12/2024 12:17:28 a.m.;8,08799934387207
19/12/2024 12:18:28 a.m.;19,3289985656738;19/12/2024 12:18:28 a.m.;19,9440002441406;19/12/2024 12:18:28 a.m.;0;19/12/2024 12:18:28 a.m.;8,13600063323975
19/12/2024 12:19:28 a.m.;18,6750011444092;19/12/2024 12:19:28 a.m.;19,3920001983643;19/12/2024 12:19:28 a.m.;0;19/12/2024 12:19:28 a.m.;7,46399974822998
19/12/2024 12:20:28 a.m.;18,6720008850098;19/12/2024 12:20:28 a.m.;18,7680015563965;19/12/2024 12:20:28 a.m.;0;19/12/2024 12:20:28 a.m.;8,71199989318848
19/12/2024 12:21:28 a.m.;18,6869983673096;19/12/2024 12:21:28 a.m.;18,7680015563965;19/12/2024 12:21:28 a.m.;0;19/12/2024 12:21:28 a.m.;8,11199951171875
19/12/2024 12:22:28 a.m.;18,7139987945557;19/12/2024 12:22:28 a.m.;18,7680015563965;19/12/2024 12:22:28 a.m.;0;19/12/2024 12:22:28 a.m.;8,73600006103516
19/12/2024 12:23:28 a.m.;19,9169979095459;19/12/2024 12:23:28 a.m.;18,8159999847412;19/12/2024 12:23:28 a.m.;0;19/12/2024 12:23:28 a.m.;8,11199951171875
19/12/2024 12:24:28 a.m.;19,3439979553223;19/12/2024 12:24:28 a.m.;18,8400001525879;19/12/2024 12:24:28 a.m.;0;19/12/2024 12:24:28 a.m.;8,73600006103516
19/12/2024 12:25:28 a.m.;19,2959995269775;19/12/2024 12:25:28 a.m.;20,064001083374;19/12/2024 12:25:28 a.m.;0;19/12/2024 12:25:28 a.m.;9,35999870300293
19/12/2024 12:26:28 a.m.;19,2840003967285;19/12/2024 12:26:28 a.m.;19,4880027770996;19/12/2024 12:26:28 a.m.;0;19/12/2024 12:26:28 a.m.;9,98399925231934
19/12/2024 12:27:28 a.m.;19,9499988555908;19/12/2024 12:27:28 a.m.;18,8880023956299;19/12/2024 12:27:28 a.m.;0;19/12/2024 12:27:28 a.m.;10,5839977264404
19/12/2024 12:28:28 a.m.;19,3199977874756;19/12/2024 12:28:28 a.m.;18,7679996490479;19/12/2024 12:28:28 a.m.;0;19/12/2024 12:28:28 a.m.;11,2319993972778
19/12/2024 12:29:28 a.m.;19,3139991760254;19/12/2024 12:29:28 a.m.;18,8159999847412;19/12/2024 12:29:28 a.m.;0;19/12/2024 12:29:28 a.m.;11,2800006866455
19/12/2024 12:30:28 a.m.;19,3080005645752;19/12/2024 12:30:28 a.m.;18,8159999847412;19/12/2024 12:30:28 a.m.;0;19/12/2024 12:30:28 a.m.;11,8799991607666
19/12/2024 12:31:28 a.m.;20,5950012207031;19/12/2024 12:31:28 a.m.;18,7680015563965;19/12/2024 12:31:28 a.m.;0;19/12/2024 12:31:28 a.m.;11,8799991607666
19/12/2024 12:32:28 a.m.;19,3470001220703;19/12/2024 12:32:28 a.m.;20,015998840332;19/12/2024 12:32:28 a.m.;0;19/12/2024 12:32:28 a.m.;12,5519990921021
19/12/2024 12:33:28 a.m.;19,3319969177246;19/12/2024 12:33:28 a.m.;19,439998626709;19/12/2024 12:33:28 a.m.;0;19/12/2024 12:33:28 a.m.;12,5279979705811
19/12/2024 12:34:28 a.m.;20,5919990539551;19/12/2024 12:34:28 a.m.;18,8159999847412;19/12/2024 12:34:28 a.m.;0;19/12/2024 12:34:28 a.m.;12,5279979705811
19/12/2024 12:35:28 a.m.;19,9769992828369;19/12/2024 12:35:28 a.m.;18,8159999847412;19/12/2024 12:35:28 a.m.;0;19/12/2024 12:35:28 a.m.;12,5279979705811
19/12/2024 12:36:28 a.m.;19,3199996948242;19/12/2024 12:36:28 a.m.;18,7680015563965;19/12/2024 12:36:28 a.m.;0;19/12/2024 12:36:28 a.m.;12,5759992599487
19/12/2024 12:37:28 a.m.;19,3139991760254;19/12/2024 12:37:28 a.m.;18,8400001525879;19/12/2024 12:37:28 a.m.;0;19/12/2024 12:37:28 a.m.;12,5519990921021
19/12/2024 12:38:28 a.m.;19,3139991760254;19/12/2024 12:38:28 a.m.;18,7919998168945;19/12/2024 12:38:28 a.m.;0;19/12/2024 12:38:28 a.m.;12,5279979705811
19/12/2024 12:39:28 a.m.;19,3470001220703;19/12/2024 12:39:28 a.m.;18,8159999847412;19/12/2024 12:39:28 a.m.;0;19/12/2024 12:39:28 a.m.;13,7759990692139
19/12/2024 12:40:28 a.m.;19,9529991149902;19/12/2024 12:40:28 a.m.;18,8400001525879;19/12/2024 12:40:28 a.m.;0;19/12/2024 12:40:28 a.m.;13,1999998092651
19/12/2024 12:41:28 a.m.;19,3920001983643;19/12/2024 12:41:28 a.m.;19,3680000305176;19/12/2024 12:41:28 a.m.;0;19/12/2024 12:41:28 a.m.;13,1519985198975
19/12/2024 12:42:28 a.m.;19,3500003814697;19/12/2024 12:42:28 a.m.;18,7680015563965;19/12/2024 12:42:28 a.m.;0;19/12/2024 12:42:28 a.m.;13,1999998092651
19/12/2024 12:43:28 a.m.;20,0219993591309;19/12/2024 12:43:28 a.m.;18,7199993133545;19/12/2024 12:43:28 a.m.;0;19/12/2024 12:43:28 a.m.;13,1759996414185
19/12/2024 12:44:28 a.m.;19,4340000152588;19/12/2024 12:44:28 a.m.;18,7439994812012;19/12/2024 12:44:28 a.m.;0;19/12/2024 12:44:28 a.m.;13,2240009307861
19/12/2024 12:45:28 a.m.;19,4159984588623;19/12/2024 12:45:28 a.m.;20,015998840332;19/12/2024 12:45:28 a.m.;0;19/12/2024 12:45:28 a.m.;14,4240007400513
19/12/2024 12:46:28 a.m.;20,6669998168945;19/12/2024 12:46:28 a.m.;19,3920001983643;19/12/2024 12:46:28 a.m.;0;19/12/2024 12:46:28 a.m.;13,8000001907349
19/12/2024 12:47:28 a.m.;20,0610008239746;19/12/2024 12:47:28 a.m.;19,4160022735596;19/12/2024 12:47:28 a.m.;0;19/12/2024 12:47:28 a.m.;15,0480012893677
19/12/2024 12:48:28 a.m.;20,0310001373291;19/12/2024 12:48:28 a.m.;19,3680000305176;19/12/2024 12:48:28 a.m.;0;19/12/2024 12:48:28 a.m.;13,8480014801025
